business_id,enterprise_category,business_type,industry_sector,years_in_operation,annual_turnover,monthly_revenue,employee_count,gst_registered,udyam_registered,itf_filing_years,existing_loans,existing_emi,bank_account_years,credit_history_length,past_defaults,delayed_payments,land_owned,property_value,machinery_value,inventory_value,loan_amount_requested,loan_tenure_months,proposed_emi,emi_to_revenue_ratio,total_asset_value,loan_to_turnover_ratio,risk_score,risk_bucket
MSME04309,Small,Trading,Education Services,16,17483239,1358038.2620443862,42,1,1,1,0,0,18,180,0,0,0,0,2592315,2274654,8298146,72,162230.351715502,0.11945933796539795,4866969,0.4746343626601455,225.57660132443655,Low
MSME04310,Small,Services,Agriculture,5,31012954,3053232.7733253366,22,1,1,0,0,0,7,83,0,4,1,3957781,2421681,2949114,2447452,36,81290.42898008222,0.02662437980172314,9328576,0.07891708735646401,175.4938978897683,Low
MSME04311,Micro,Trading,General Manufacturing,4,1612058,149390.86240569776,2,1,0,2,2,18007,5,62,0,5,0,0,242627,254004,489985,24,23065.29528731634,0.27493177712420686,496631,0.30394998194854034,73.44767726688521,High
MSME04312,Medium,Services,Education Services,1,446118643,26317635.40289873,135,1,1,0,0,0,3,39,0,4,1,4291153,56524968,69968210,20981887,24,987690.2748861781,0.03752959792038877,130784331,0.04703207841506861,215.57120389691673,Low
MSME04313,Micro,Manufacturing,Healthcare,5,651268,67515.7561489074,7,1,1,4,0,0,6,75,1,1,0,0,64906,108136,135985,24,6401.286120280647,0.09481173707308377,173042,0.2088003709686335,97.99708837068624,Medium
MSME04314,Small,Manufacturing,Hospitality,14,13427816,892242.2040837288,37,1,0,1,0,0,15,179,0,4,1,3788955,1658988,1859642,3119882,36,103624.72732753772,0.11613968365680838,7307585,0.2323447089236254,173.90887108670063,Low
MSME04315,Medium,Manufacturing,Education Services,0,314147479,24165279.87342842,117,1,1,0,2,5227669,2,30,0,1,1,4130116,43418634,17641693,15855883,36,526642.2103183201,0.23812309397854844,65190443,0.05047273672376024,202.18255166387937,Low
MSME04316,Micro,Trading,Hospitality,20,2635130,191713.13518755249,6,1,1,2,0,0,20,180,0,0,0,0,294390,341764,67164,24,3161.6426884033485,0.016491528790191248,636154,0.02548792659185695,195.09889170722707,Low
MSME04317,Small,Manufacturing,Agriculture,2,25070460,1545217.3602104422,37,1,0,0,1,16594,3,47,0,0,0,0,2604659,2182357,1001408,36,33261.075561067664,0.03226411820423628,4787016,0.039943742555980224,169.06889825747115,Low
MSME04318,Micro,Trading,Textile,19,4454880,338158.378454562,1,0,0,10,1,69172,20,180,1,1,0,0,470141,455419,552131,48,14539.7268908657,0.24755183436069725,925560,0.1239384674783608,113.3547099565822,Medium
MSME04319,Micro,Trading,Agriculture,5,1952719,120558.36682490833,7,0,0,3,0,0,6,68,0,0,0,0,277735,247332,652557,72,12757.614968983775,0.10582106663332759,525067,0.3341786503844127,117.89509545252022,Medium
MSME04320,Micro,Trading,Agriculture,1,4487754,277106.8681388016,1,1,0,0,1,44851,3,47,0,1,0,0,697643,376258,565914,24,26639.536959756602,0.25798904747444695,1073901,0.1261018317848973,94.45134910522312,High
MSME04321,Micro,Services,General Manufacturing,2,4327687,336822.10321294353,3,1,1,0,0,0,4,56,0,0,0,0,484382,619726,306033,24,14406.035924902357,0.042770458908377114,1104108,0.07071514182980423,140.8892967084694,Medium
MSME04322,Medium,Trading,Agriculture,1,223679998,18153986.30807546,298,1,1,0,1,2429021,2,32,0,0,1,549937,44201178,31188539,48034996,24,2261174.0499506295,0.25835620730110853,75939654,0.21474873224918395,204.63502599875662,Low
MSME04323,Small,Manufacturing,Food Processing,2,48012256,3574295.266811872,12,1,1,0,2,253165,4,56,1,0,0,0,9129468,2172687,5252142,48,138309.04309311588,0.10952481926382514,11302155,0.10939169365422029,148.90285849386262,Medium
MSME04324,Micro,Manufacturing,Healthcare,5,2289332,244471.4108650263,6,0,1,2,0,0,7,94,0,4,1,1424533,252615,198312,225511,48,5938.569562089459,0.024291468442370012,1875460,0.09850515346834797,116.12052030404053,Medium
MSME04325,Small,Manufacturing,General Manufacturing,0,9014185,718133.4359340632,27,1,1,0,0,0,2,27,0,0,0,0,1471067,759332,5120475,12,454948.0012077316,0.6335145788275253,2230399,0.5680463624831308,108.74767523640722,Medium
MSME04326,Medium,Trading,Auto Components,17,63215577,6301622.431098642,232,1,1,10,2,382010,19,180,1,0,1,4002024,8529410,9916816,23008200,60,511804.70122375677,0.14183882182670324,22448250,0.36396409068606617,231.63012029512674,Low
MSME04327,Micro,Manufacturing,Agriculture,7,1891811,134251.9795624561,7,0,1,6,1,8677,8,104,0,0,1,1390980,298079,109292,767454,12,68187.35826634803,0.5725379880196816,1798351,0.4056716025015184,135.49613770324996,Medium
MSME04328,Medium,Services,Retail,14,406241026,33259530.83589018,150,1,1,3,0,0,16,180,0,4,0,0,40171186,27447399,28630441,72,559730.6329871671,0.01682918005515474,67618585,0.07047648850709627,273.51475933836775,Low
MSME04329,Micro,Manufacturing,Retail,6,2190757,226042.6810595044,7,0,1,4,2,16546,8,92,1,3,0,0,358492,185156,898219,48,23653.551327830715,0.17784053497953525,543648,0.4100039392776104,70.16530700537632,High
MSME04330,Small,Manufacturing,IT Services,3,25558534,2409603.3029397167,40,1,1,1,1,339555,4,42,0,0,1,2933855,2208874,3008741,3906043,12,347047.1890755157,0.2849440769930307,8151470,0.15282734917425234,189.31325040103928,Low
MSME04331,Micro,Manufacturing,Education Services,1,4757525,428125.9833220865,1,1,0,0,2,123314,3,35,0,0,0,0,322274,659443,240546,48,6334.498777808492,0.30282791474553344,981717,0.05056116363024892,92.26279437173271,High
MSME04332,Micro,Trading,Food Processing,3,4222998,394952.38416458265,4,0,1,0,0,0,5,55,0,0,1,1971961,213580,613335,389798,36,12946.87153642976,0.03278084157870181,2798876,0.09230361937183015,141.65796410308326,Medium
MSME04333,Micro,Services,Food Processing,6,2982373,298542.2561159691,8,0,1,2,1,19183,7,93,0,2,1,4337003,187224,361604,523221,36,17378.4243945898,0.12246649727329546,4885831,0.17543781411647705,146.61288850507907,Medium
MSME04334,Small,Trading,Hospitality,9,31717150,3367842.391971727,36,1,1,0,1,686572,11,133,0,1,1,854684,4964832,1995206,9754736,12,866696.477477012,0.46120580974326414,7814722,0.307553988930279,182.31544747033033,Low
MSME04335,Micro,Services,IT Services,1,1693422,149360.2442856182,4,0,0,0,0,0,2,25,0,0,0,0,257872,244981,82504,36,2740.3134167994726,0.018347006794922172,502853,0.04872028354420812,80.32767891051303,High
MSME04336,Micro,Trading,Retail,3,2233402,213284.21290005083,1,0,0,0,0,0,5,61,0,5,0,0,256676,211624,442414,48,11650.457468780885,0.0546240966941164,468300,0.19808973037545413,53.07640131795884,High
MSME04337,Micro,Services,Agriculture,4,2487034,210251.70758678118,6,1,1,0,0,0,6,74,1,1,0,0,286437,246904,593166,12,52702.08058517722,0.25066184332141267,533341,0.2385033738983866,96.13914929487532,Medium
MSME04338,Medium,Services,Healthcare,4,331552366,23943286.595039085,63,1,0,1,1,6141897,5,61,0,3,1,855665,47903999,37589587,24976192,48,657718.9298442304,0.28398841165160144,86349251,0.07533106248441009,201.03174430589314,Low
MSME04339,Micro,Services,Education Services,0,4683628,458491.5957702169,1,0,0,0,2,87960,2,31,0,0,1,1127817,723498,361236,73364,84,1295.075088924523,0.19467112573565395,2212551,0.015663925486823462,71.15234615462239,High
MSME04340,Micro,Services,Healthcare,3,4496625,433058.0568961463,2,1,0,2,1,74064,4,49,0,0,0,0,542523,653719,129048,24,6074.7374434678595,0.1850531035442352,1196242,0.028698857476440662,133.54358885085452,Medium
MSME04341,Micro,Trading,Retail,8,1925496,159054.07655694382,7,1,0,2,0,0,9,118,0,3,0,0,300819,303043,81689,72,1597.0356753529816,0.010040834601188094,603862,0.04242491285362317,126.52875982507217,Medium
MSME04342,Micro,Services,Retail,8,4706992,490609.15149593796,2,1,1,2,1,71578,10,117,0,0,0,0,243812,339870,658587,36,21874.51265671621,0.19048261201766425,583682,0.139916745131498,167.94872440992367,Low
MSME04343,Small,Trading,Textile,3,14241264,1420813.3285851304,31,1,0,0,1,234345,4,54,0,0,0,0,2615400,1665817,3207745,36,106543.03623062428,0.23992457655931923,4281217,0.22524299809342765,152.04290395316775,Medium
MSME04344,Small,Trading,Education Services,15,49430092,5000373.848435069,29,1,1,2,1,1328688,16,180,1,4,1,3476991,2793559,3387378,2928716,48,77124.32517085371,0.28114144417638304,9657928,0.05924965707124316,162.97510568217064,Low
MSME04345,Micro,Manufacturing,Hospitality,8,4153173,414042.06220070645,8,0,0,2,1,29299,10,119,0,2,0,0,480887,183198,858637,84,15157.28953068107,0.10737143297564519,664085,0.20674241116370543,112.79730129264001,Medium
MSME04346,Micro,Services,Food Processing,6,727823,48905.27427596164,6,1,1,3,1,6590,7,79,0,0,1,1450842,48388,85845,223480,48,5885.085542327214,0.2550867105239625,1585075,0.3070526762688181,144.4027370385768,Medium
MSME04347,Small,Manufacturing,Hospitality,3,42764928,3832816.890830307,17,1,1,2,1,416036,4,56,1,4,0,0,2369330,7022774,3067904,36,101898.31393208535,0.13513150476121094,9392104,0.0717387855768166,132.09595745775005,Medium
MSME04348,Micro,Services,Food Processing,4,4355603,447587.7349817233,4,0,0,2,1,126152,6,70,0,1,0,0,795138,334520,597078,48,15723.353792024556,0.3169777514073701,1129658,0.13708274147115795,111.20991122501435,Medium
MSME04349,Small,Services,Textile,1,12975948,1247340.1420162409,34,1,0,0,1,300633,3,44,0,0,1,2479022,2212412,1422643,5115070,60,113781.90701961046,0.3322388922317026,6114077,0.39419624677904075,144.3156609488562,Medium
MSME04350,Small,Trading,Hospitality,3,33227311,2488417.06063244,25,1,1,2,2,377746,4,51,0,0,0,0,4736680,2126488,5120060,36,170059.25910038673,0.2201420604957435,6863168,0.15409191553297827,188.62773044956546,Low
MSME04351,Small,Manufacturing,IT Services,3,34844399,3191012.0500168097,21,1,1,2,0,0,5,62,1,1,1,2945666,3526122,2959440,4679445,60,104091.66949687514,0.032620268386741695,9431228,0.13429547170550998,171.20172975465653,Low
MSME04352,Micro,Manufacturing,Education Services,1,2361656,187632.7866501696,4,1,1,0,0,0,3,40,0,1,0,0,306774,266512,516009,36,17138.88279221952,0.09134268641532232,573286,0.21849456483077975,117.91724286695906,Medium
MSME04353,Micro,Manufacturing,General Manufacturing,15,4783705,406203.16672365443,2,0,1,10,0,0,16,180,0,0,0,0,877969,493169,258188,72,5047.625101886859,0.012426355861772065,1371138,0.05397239169221346,200.07533722856786,Low
MSME04354,Medium,Manufacturing,Education Services,1,464813987,44441677.04194944,208,1,1,0,0,0,2,19,0,1,1,4642978,38189699,77403719,20897192,36,694085.8093066349,0.015617903182444546,120236396,0.044958182379309514,246.10548673368112,Low
MSME04355,Micro,Trading,Education Services,0,4831836,487274.7917968619,6,1,1,0,3,48700,1,15,0,0,0,0,817265,434137,990687,12,88021.33990938029,0.2805836505623659,1251402,0.20503324202228718,99.36302518333245,Medium
MSME04356,Small,Trading,Textile,3,41148910,4103877.9588799956,37,1,1,2,1,279668,4,56,2,5,1,1253246,3339212,6088267,7758157,84,136952.6725187478,0.10151877728655685,10680725,0.18853857854314973,85.97189843937588,High
MSME04357,Micro,Services,Healthcare,5,508006,30829.12952787522,5,0,1,1,0,0,7,82,0,0,0,0,89644,84261,296082,36,9834.1592780086,0.3189891971849775,173905,0.5828316988382027,92.61855506985977,High
MSME04358,Small,Trading,Retail,1,40870229,2608125.226865319,21,1,1,0,1,525226,2,32,0,0,0,0,7578079,3102168,2023197,24,95238.90778169243,0.23789690057460292,10680247,0.04950295238130425,167.77591665202124,Low
MSME04359,Micro,Manufacturing,Auto Components,1,922679,74859.14795111699,2,0,0,0,2,11280,2,19,1,5,0,0,121159,153611,338724,48,8919.902072844296,0.2698387922613657,274770,0.3671092546812055,-32.79329820139849,High
MSME04360,Micro,Manufacturing,General Manufacturing,1,1267042,91450.774625021,8,0,1,0,0,0,3,47,1,0,0,0,223832,183863,502244,36,16681.687817645623,0.18241166229642303,407695,0.3963909641511489,53.28556990572386,High
MSME04361,Micro,Manufacturing,Agriculture,1,832064,68483.29088639682,8,0,1,0,0,0,3,41,0,1,1,4785516,133025,73138,381204,36,12661.427757898118,0.18488345980483717,4991679,0.4581426428736251,89.266636243624,High
MSME04362,Small,Trading,Healthcare,1,26040588,1954824.6925624614,27,1,1,0,3,480046,2,35,0,5,0,0,5139981,3843678,7826860,72,153016.61969167498,0.3238462364938881,8983659,0.30056387359609543,111.0770947665217,Medium
MSME04363,Small,Services,Food Processing,3,23717564,1403818.6483055444,33,1,1,0,3,337587,4,56,0,0,1,4704946,1796226,1430597,2559303,36,85005.48274695943,0.30103068032116725,7931769,0.10790749842606095,172.43306701174367,Low
MSME04364,Micro,Services,Education Services,0,849805,49768.68598485133,5,1,0,0,0,0,2,27,0,0,0,0,100834,44664,509748,48,13423.619943754307,0.269720200124235,145498,0.5998411400262413,63.433202146413706,High
MSME04365,Micro,Manufacturing,Textile,0,915271,84604.27302121586,7,1,0,0,1,22991,1,19,0,2,0,0,78439,148801,135739,48,3574.528487694441,0.31399747954849416,227240,0.14830470975263063,41.53792751746934,High
MSME04366,Small,Manufacturing,Textile,6,8228868,844653.8737831442,36,1,1,2,0,0,8,101,1,3,0,0,1208474,1126751,1135252,36,37706.611643658915,0.04464149495316194,2335225,0.13795968048096044,146.98079804782122,Medium
MSME04367,Micro,Trading,Education Services,2,1547307,124780.09638626823,1,0,0,1,2,28225,4,48,0,0,1,2000835,190422,127540,651748,84,11505.133295027264,0.3184012069684495,2318797,0.42121440670791255,79.91062418384955,High
MSME04368,Micro,Manufacturing,Food Processing,2,3183881,218186.83150096913,2,0,0,0,0,0,4,42,0,2,0,0,409333,439360,483364,72,9449.859248874616,0.04331085970618095,848693,0.1518159755342615,85.42408050360584,High
MSME04369,Micro,Trading,General Manufacturing,0,3158875,291571.69122881535,8,0,0,0,2,64839,2,25,0,1,1,4491414,301763,245863,850349,48,22392.950625704332,0.2991783950563559,5039040,0.26919362114676904,63.91445771206094,High
MSME04370,Micro,Manufacturing,General Manufacturing,1,3097359,297640.8262982943,4,1,1,0,0,0,2,34,0,0,0,0,480127,145901,724279,72,14159.793875662355,0.04757342617195758,626028,0.23383760164708062,124.66871560763887,Medium
MSME04371,Micro,Manufacturing,Healthcare,8,1271836,127326.35797185107,1,0,0,6,2,19341,9,106,0,0,0,0,158864,113528,312539,72,6110.197614601053,0.19988946530794297,272392,0.2457384442648266,116.31724506120966,Medium
MSME04372,Micro,Services,Education Services,2,375072,40151.63244168946,3,0,1,1,0,0,4,54,0,5,0,0,21515,40420,169703,12,15077.905985080617,0.3755241086891705,61935,0.4524544620766146,26.639113895243966,High
MSME04373,Micro,Manufacturing,IT Services,16,582003,38267.49846387814,4,1,1,2,3,8433,17,180,0,1,1,3181211,108221,95147,67758,48,1784.3280211965607,0.26699754181321805,3384579,0.11642208029855516,147.50947351775866,Medium
MSME04374,Micro,Services,Hospitality,2,638279,56145.299206023745,5,1,1,1,0,0,4,56,2,2,0,0,52045,85511,239835,48,6315.775420816392,0.11248983459222144,137556,0.3757526097521617,16.154754602138816,High
MSME04375,Micro,Services,IT Services,3,1884838,194296.01823810974,1,0,0,0,2,16153,4,44,0,0,0,0,317211,220796,295315,48,7776.776610579745,0.12316143597576873,538007,0.15667924776559047,80.30725238190607,High
MSME04376,Micro,Services,Agriculture,8,3136311,240654.35228348314,5,1,0,3,0,0,10,117,0,1,1,2364665,564356,340494,910462,48,23975.956475023806,0.0996281856011517,3269515,0.290297103826757,158.1236181955008,Low
MSME04377,Micro,Trading,IT Services,20,2910533,190060.68414762692,2,0,1,10,2,46674,20,180,0,1,0,0,310029,237658,179207,48,4719.207646249477,0.2704042020933195,547687,0.06157188391267167,153.83473551729116,Medium
MSME04378,Small,Services,Textile,2,14762842,876289.3145145809,11,0,1,0,0,0,4,49,0,0,1,1419208,2768404,1213806,4737321,24,223002.14850618842,0.2544846146272137,5401418,0.3208949198264128,145.6661225827307,Medium
MSME04379,Micro,Manufacturing,Healthcare,0,4138949,344501.9935659645,1,1,1,0,1,49166,1,19,0,1,1,3695849,711568,531590,269172,36,8940.362200944775,0.16866770958124713,4939007,0.0650339011183757,109.99605240730847,Medium
MSME04380,Micro,Services,Auto Components,3,1833489,197666.05072795702,3,1,1,0,1,57017,4,49,1,1,0,0,301886,184321,796062,36,26440.649898237927,0.42221539607273617,486207,0.4341787706389294,55.505512089099476,High
MSME04381,Micro,Services,Retail,4,1896128,203054.87635179592,3,1,0,3,2,47504,5,60,0,1,0,0,316639,191650,430898,24,20283.8650340603,0.33384012367482724,508289,0.2272515357612988,106.24958674584948,Medium
MSME04382,Micro,Manufacturing,Agriculture,16,686876,69933.37434362975,2,1,1,10,0,0,18,180,0,1,1,1286979,79536,89195,392397,36,13033.195527633361,0.18636588967654408,1455710,0.5712777852188751,159.82877666104642,Low
MSME04383,Micro,Trading,Auto Components,2,1382017,117546.92368029922,8,0,1,0,2,16147,3,45,1,0,0,0,148472,144213,63420,48,1670.0918430928582,0.15157429293131716,292685,0.04588944998505807,55.14562610755835,High
MSME04384,Micro,Services,Education Services,0,782428,65178.838696032435,8,1,0,0,0,0,2,27,0,3,1,3639199,91777,43018,456687,12,40576.08675514582,0.6225346687193396,3773994,0.5836792650569765,36.73430739300825,High
MSME04385,Small,Trading,IT Services,5,14390940,1260384.3808911154,34,1,1,4,1,63620,6,79,0,0,1,681489,2265670,2309567,2957843,24,139235.94030127785,0.16094767864217335,5256726,0.20553507970987303,209.32033923616623,Low
MSME04386,Micro,Trading,Retail,0,2667506,235191.64930171956,3,0,1,0,1,39992,1,20,0,0,1,3288180,231062,420765,172779,36,5738.735235154612,0.19444030164730963,3940007,0.06477173809543446,86.43391587212767,High
MSME04387,Medium,Services,Auto Components,2,95117549,8278104.274859171,279,1,1,1,2,796012,4,54,2,2,1,1204050,12076444,10652134,26696718,48,703026.9783845834,0.18108481466429524,23932628,0.2806707939877635,122.30442222081861,Medium
MSME04388,Micro,Services,Food Processing,2,3331068,227905.40544845493,6,0,0,1,3,62557,4,44,0,2,1,3320648,399652,279040,316663,36,10517.74298826689,0.3206362869914207,3999340,0.09506350515810545,85.31674576069658,High
MSME04389,Micro,Services,Agriculture,1,4609709,346608.60406583187,8,1,0,0,0,0,3,33,0,0,0,0,551335,442838,786246,36,26114.61823311498,0.07534324862909345,994173,0.17056304421819252,122.21995053936138,Medium
MSME04390,Micro,Services,Hospitality,16,4253161,299855.71802229807,3,0,1,10,2,85722,18,180,0,0,0,0,603921,319851,73671,36,2446.931418222559,0.2940378526037182,923772,0.017321469843253053,168.151464596323,Low
MSME04391,Micro,Trading,Agriculture,2,2415048,193575.80603145662,3,0,0,0,0,0,4,46,0,2,0,0,480576,194084,426511,12,37894.985707988184,0.19576302682076985,674660,0.1766055995574415,75.62668599444834,High
MSME04392,Micro,Trading,Retail,11,333385,20231.475180484544,7,0,1,10,1,5630,12,143,0,2,1,1620621,64155,32019,71760,24,3377.992366741473,0.44524644329597185,1716795,0.21524663677130046,117.15873796483379,Medium
MSME04393,Small,Manufacturing,Auto Components,3,48736047,4491583.500532562,38,1,1,2,0,0,4,45,0,1,1,869207,9063782,7583388,5783675,24,272257.6644608903,0.06061507359901224,17516377,0.1186734533475807,216.23219501111112,Low
MSME04394,Micro,Services,Retail,8,326349,29841.52393332299,6,0,1,4,2,7014,9,112,0,3,0,0,23498,48899,90494,60,2012.9890487975001,0.3024975892306015,72397,0.27729210140064775,70.20534685232258,High
MSME04395,Medium,Trading,Education Services,3,64151999,4654880.925657232,125,1,1,2,2,1014398,4,45,1,0,1,4035764,8874875,6801130,14933084,48,393245.3765471534,0.3024015864269192,19711769,0.2327765967199245,171.93965879024023,Low
